date,AMGN,AXP,FL,GGG,JBLU,V,TRP,COT,
2018-07-05,1.33E+11,84834330000,6208683000,7631955220,6181168000,3.11E+11,38750000000,2330000000,
2018-07-06,1.36E+11,84825720000,6228930000,7594759160,6235670000,3.13E+11,39380000000,2340000000,
2018-07-09,1.38E+11,86022510000,6367086000,7738471210,6296584000,3.17E+11,39220000000,2370000000,
2018-07-10,1.39E+11,86022510000,6314682000,7790883840,6251700000,3.19E+11,39130000000,2369000000,
2018-07-11,1.37E+11,86358300000,6196773000,7704656610,6184374000,3.23E+11,39160000000,2319000000,
2018-07-12,1.38E+11,87090150000,6183672000,7757069240,6139490000,3.27E+11,39460000000,2326000000,
2018-07-13,1.39E+11,86530500000,6272997000,7812863330,6181168000,3.26E+11,39300000000,2336000000,
2018-07-16,1.39E+11,86694090000,6289671000,7760450700,6219640000,3.24E+11,39260000000,2349000000,
2018-07-17,1.38E+11,87090150000,6259896000,7806100410,6258112000,3.26E+11,38780000000,2343000000,
2018-07-18,1.37E+11,88768760000,6290862000,7931214430,6402382000,3.29E+11,38730000000,2338000000,
2018-07-19,1.36E+11,86346540000,6324210000,7861220000,6357498000,3.27E+11,40480000000,2308000000,
2018-07-20,1.26E+11,86329300000,6242031000,7909725400,6249600000,3.29E+11,40020000000,2301000000,
2018-07-23,1.25E+11,87251640000,6159852000,7846166600,6240150000,3.25E+11,40000000000,2281000000,
2018-07-24,1.26E+11,87674020000,5909742000,7903035000,5603850000,3.25E+11,40030000000,2263000000,
2018-07-25,1.27E+11,88467060000,5860911000,8065277200,5424300000,3.31E+11,40440000000,2262000000,
2018-07-26,1.28E+11,88355000000,5788260000,7876273400,5663700000,3.31E+11,40470000000,2266000000,
2018-07-27,1.27E+11,89518700000,5639385000,7685597000,5685750000,3.27E+11,39880000000,2269000000,
2018-07-30,1.26E+11,86932700000,5751339000,7591931400,5641650000,3.17E+11,40060000000,2227000000,
2018-07-31,1.30E+11,85786240000,5813271000,7717376400,5670000000,3.17E+11,40770000000,2230000000,
2018-08-01,1.29E+11,85725900000,5698935000,7695632600,5528250000,3.21E+11,40700000000,2216000000,
2018-08-02,1.30E+11,85967260000,5676306000,7744138000,5610150000,3.22E+11,41080000000,2210000000,
2018-08-03,1.31E+11,86880980000,5616756000,7807696800,5748750000,3.25E+11,41020000000,2168000000,
2018-08-06,1.30E+11,86993040000,5596509000,7842821400,5780250000,3.24E+11,41370000000,2156000000,
